FY_Ending,CASSR_CODE,GEOGRAPHY_CODE,REGION_GO_CODE,CareType_KEY,AgeBand_KEY,PrimarySupportReason_KEY,SupportSetting_KEY,Purpose_KEY,CarerSupportType_KEY,DataType_KEY,TOTALEXPENDITURE,TOTALINCOME,NETTOTALEXPENDITURE,GROSSTOTALEXPENDITURE,NETCURRENTEXPENDITURE,GROSSCURRENTEXPENDITURE
2017,506,E10000007,E12000004,2,4,5,7,,,2,810,232,578,780,578,780
2017,506,E10000007,E12000004,2,4,6,2,,,2,10692,2116,8576,8576,8576,8576
2017,506,E10000007,E12000004,2,4,6,4,,,2,109,0,109,109,109,109
2017,506,E10000007,E12000004,2,4,6,7,,,2,10702,5581,5121,9700,5121,9700
2017,506,E10000007,E12000004,2,4,7,5,,,2,0,62,-62,0,-62,0
2017,506,E10000007,E12000004,2,4,7,6,,,2,171,46,125,171,125,171
2017,506,E10000007,E12000004,2,4,7,9,,,2,0,0,0,0,0,0
2017,506,E10000007,E12000004,2,4,13,9,,,2,0,0,0,0,0,0
2017,506,E10000007,E12000004,2,5,4,1,,,2,4,0,4,4,4,4
2017,506,E10000007,E12000004,2,5,4,4,,,2,298,1,297,297,297,297
2017,506,E10000007,E12000004,2,5,4,7,,,2,284,58,226,284,226,284
2017,506,E10000007,E12000004,2,5,5,3,,,2,45,0,45,45,45,45
2017,506,E10000007,E12000004,2,5,5,6,,,2,215,64,151,215,151,215
2017,506,E10000007,E12000004,2,5,6,3,,,2,1259,10,1249,1249,1249,1249
2017,506,E10000007,E12000004,2,5,6,5,,,2,0,2178,-2178,0,-2178,0
2017,506,E10000007,E12000004,2,5,6,6,,,2,7260,2814,4446,7254,4446,7254
2017,506,E10000007,E12000004,2,5,6,9,,,2,80,0,80,80,80,80
2017,506,E10000007,E12000004,2,5,7,2,,,2,1254,146,1108,1108,1108,1108
2017,506,E10000007,E12000004,2,5,7,4,,,2,0,0,0,0,0,0
2017,506,E10000007,E12000004,2,5,13,1,,,2,169,0,169,169,169,169
2017,506,E10000007,E12000004,2,5,13,7,,,2,4266,1873,2393,4238,2393,4238
2017,506,E10000007,E12000004,3,,3,,,,1,8525,3285,5240,5240,5240,5240
2017,506,E10000007,E12000004,3,,9,,,,1,0,0,0,0,0,0
2017,506,E10000007,E12000004,3,,12,,,1,1,36,24,12,12,12,12
2017,506,E10000007,E12000004,4,1,4,,2,,1,7,0,7,7,7,7
2017,506,E10000007,E12000004,4,1,7,,1,,1,63,16,47,63,47,63
2017,506,E10000007,E12000004,4,1,13,,2,,1,2,0,2,2,2,2
2017,506,E10000007,E12000004,4,2,4,,1,,1,53,9,44,53,44,53
2017,506,E10000007,E12000004,4,2,5,,2,,1,13,0,13,13,13,13
2017,506,E10000007,E12000004,4,2,13,,1,,1,432,118,314,429,314,429
2017,724,E09000014,E12000007,2,3,6,2,,,2,0,0,0,0,0,0
2017,724,E09000014,E12000007,2,3,6,5,,,2,0,0,0,0,0,0
2017,724,E09000014,E12000007,2,3,7,2,,,2,0,0,0,0,0,0
2017,724,E09000014,E12000007,2,3,7,4,,,2,0,0,0,0,0,0
2017,724,E09000014,E12000007,2,3,7,5,,,2,0,0,0,0,0,0
2017,724,E09000014,E12000007,2,3,7,7,,,2,0,0,0,0,0,0
2017,724,E09000014,E12000007,2,3,7,9,,,2,0,0,0,0,0,0
2017,724,E09000014,E12000007,2,3,13,2,,,2,0,0,0,0,0,0
2017,724,E09000014,E12000007,2,3,13,5,,,2,0,0,0,0,0,0
2017,724,E09000014,E12000007,2,4,4,2,,,2,0,0,0,0,0,0
2017,724,E09000014,E12000007,2,4,4,4,,,2,0,0,0,0,0,0
2017,724,E09000014,E12000007,2,4,4,6,,,2,0,0,0,0,0,0
2017,724,E09000014,E12000007,2,4,4,9,,,2,0,0,0,0,0,0
2017,724,E09000014,E12000007,2,4,5,3,,,2,0,0,0,0,0,0
2017,724,E09000014,E12000007,2,4,5,6,,,2,0,0,0,0,0,0
2017,724,E09000014,E12000007,2,4,5,7,,,2,0,0,0,0,0,0
2017,724,E09000014,E12000007,2,4,6,4,,,2,0,0,0,0,0,0
2017,724,E09000014,E12000007,2,4,6,5,,,2,0,0,0,0,0,0
2017,724,E09000014,E12000007,2,4,6,6,,,2,0,0,0,0,0,0
2017,724,E09000014,E12000007,2,4,6,7,,,2,0,0,0,0,0,0
2017,724,E09000014,E12000007,2,4,7,3,,,2,0,0,0,0,0,0
2017,724,E09000014,E12000007,2,4,7,5,,,2,0,0,0,0,0,0
2017,724,E09000014,E12000007,2,4,7,6,,,2,0,0,0,0,0,0
2017,724,E09000014,E12000007,2,4,7,9,,,2,0,0,0,0,0,0
2017,724,E09000014,E12000007,2,4,13,4,,,2,0,0,0,0,0,0
2017,724,E09000014,E12000007,2,4,13,6,,,2,0,0,0,0,0,0
2017,724,E09000014,E12000007,2,4,13,7,,,2,0,0,0,0,0,0
2017,724,E09000014,E12000007,2,5,4,3,,,2,0,0,0,0,0,0
2017,724,E09000014,E12000007,2,5,4,6,,,2,0,0,0,0,0,0
2017,724,E09000014,E12000007,2,5,4,7,,,2,0,0,0,0,0,0
2017,724,E09000014,E12000007,2,5,5,3,,,2,0,0,0,0,0,0
2017,724,E09000014,E12000007,2,5,5,6,,,2,0,0,0,0,0,0
2017,724,E09000014,E12000007,2,5,6,2,,,2,0,0,0,0,0,0
2017,724,E09000014,E12000007,2,5,6,3,,,2,0,0,0,0,0,0
2017,724,E09000014,E12000007,2,5,6,4,,,2,0,0,0,0,0,0
2017,724,E09000014,E12000007,2,5,6,5,,,2,0,0,0,0,0,0
2017,724,E09000014,E12000007,2,5,6,6,,,2,0,0,0,0,0,0
2017,724,E09000014,E12000007,2,5,6,9,,,2,0,0,0,0,0,0
2017,724,E09000014,E12000007,2,5,7,3,,,2,0,0,0,0,0,0
2017,724,E09000014,E12000007,2,5,7,4,,,2,0,0,0,0,0,0
2017,724,E09000014,E12000007,2,5,7,9,,,2,0,0,0,0,0,0
2017,724,E09000014,E12000007,2,5,13,3,,,2,0,0,0,0,0,0
2017,724,E09000014,E12000007,2,5,13,6,,,2,0,0,0,0,0,0
2017,724,E09000014,E12000007,3,,12,,,1,1,405,0,405,405,405,405
2017,724,E09000014,E12000007,4,1,5,,1,,1,0,0,0,0,0,0
2017,506,E10000007,E12000004,4,3,5,,1,,2,89,29,60,89,60,89
2017,506,E10000007,E12000004,4,3,6,,1,,2,607,100,507,596,507,596
2017,506,E10000007,E12000004,4,4,5,,2,,2,3,0,3,3,3,3
2017,506,E10000007,E12000004,4,4,6,,2,,2,452,0,452,452,452,452
2017,506,E10000007,E12000004,4,5,4,,2,,2,1,0,1,1,1,1
2017,506,E10000007,E12000004,4,5,7,,2,,2,44,0,44,44,44,44
2017,506,E10000007,E12000004,4,5,13,,1,,2,165,47,118,161,118,161
2017,507,E06000015,E12000004,2,1,4,5,,,1,0,6,-6,0,-6,0
2017,507,E06000015,E12000004,2,1,4,6,,,1,549,391,158,402,158,402
2017,507,E06000015,E12000004,2,1,4,9,,,1,767,0,767,767,767,767
2017,507,E06000015,E12000004,2,1,5,1,,,1,1571,108,1463,1539,1463,1539
2017,507,E06000015,E12000004,2,1,5,4,,,1,87,0,87,87,87,87
2017,507,E06000015,E12000004,2,1,6,1,,,1,4540,164,4376,4540,4376,4540
2017,507,E06000015,E12000004,2,1,6,4,,,1,45,0,45,45,45,45
2017,507,E06000015,E12000004,2,1,6,7,,,1,1006,28,978,1006,978,1006
2017,507,E06000015,E12000004,2,1,7,3,,,1,48,0,48,48,48,48
2017,507,E06000015,E12000004,2,1,7,6,,,1,0,0,0,0,0,0
2017,507,E06000015,E12000004,2,1,13,6,,,1,0,0,0,0,0,0
2017,507,E06000015,E12000004,2,1,13,9,,,1,0,0,0,0,0,0
2017,507,E06000015,E12000004,2,2,4,3,,,1,18,0,18,18,18,18
2017,507,E06000015,E12000004,2,2,4,7,,,1,950,231,719,950,719,950
2017,507,E06000015,E12000004,2,2,5,5,,,1,0,22,-22,0,-22,0
2017,507,E06000015,E12000004,2,2,5,6,,,1,1661,360,1301,1661,1301,1661
2017,507,E06000015,E12000004,2,2,6,5,,,1,0,1094,-1094,0,-1094,0
2017,507,E06000015,E12000004,2,2,7,2,,,1,264,0,264,264,264,264
2017,507,E06000015,E12000004,2,2,7,4,,,1,0,0,0,0,0,0
2017,507,E06000015,E12000004,2,2,13,2,,,1,185,5,180,180,180,180
2017,507,E06000015,E12000004,2,2,13,3,,,1,295,11,284,284,284,284
2017,507,E06000015,E12000004,2,3,4,1,,,2,0,0,0,0,0,0
2017,507,E06000015,E12000004,2,3,5,7,,,2,0,0,0,0,0,0
2017,507,E06000015,E12000004,2,3,6,3,,,2,0,0,0,0,0,0
2017,507,E06000015,E12000004,2,3,6,6,,,2,0,0,0,0,0,0
2017,507,E06000015,E12000004,2,3,7,5,,,2,0,0,0,0,0,0
2017,507,E06000015,E12000004,2,3,13,1,,,2,0,0,0,0,0,0
2017,507,E06000015,E12000004,2,3,13,5,,,2,0,0,0,0,0,0
2017,507,E06000015,E12000004,2,4,4,2,,,2,0,0,0,0,0,0
2017,507,E06000015,E12000004,2,4,4,4,,,2,0,0,0,0,0,0
2017,507,E06000015,E12000004,2,4,4,7,,,2,0,0,0,0,0,0
2017,507,E06000015,E12000004,2,4,5,6,,,2,0,0,0,0,0,0
2017,507,E06000015,E12000004,2,4,5,9,,,2,0,0,0,0,0,0
2017,507,E06000015,E12000004,2,4,6,5,,,2,0,0,0,0,0,0
2017,507,E06000015,E12000004,2,4,6,9,,,2,0,0,0,0,0,0
2017,507,E06000015,E12000004,2,4,7,1,,,2,0,0,0,0,0,0
2017,507,E06000015,E12000004,2,4,7,4,,,2,0,0,0,0,0,0
2017,507,E06000015,E12000004,2,4,7,7,,,2,0,0,0,0,0,0
2017,724,E09000014,E12000007,4,1,6,,1,,1,3,0,3,3,3,3
2017,724,E09000014,E12000007,4,1,7,,1,,1,0,0,0,0,0,0
2017,724,E09000014,E12000007,4,1,13,,1,,1,0,0,0,0,0,0
2017,724,E09000014,E12000007,4,3,4,,1,,2,0,0,0,0,0,0
2017,724,E09000014,E12000007,4,3,5,,1,,2,0,0,0,0,0,0
2017,724,E09000014,E12000007,4,3,5,,2,,2,0,0,0,0,0,0
2017,724,E09000014,E12000007,4,3,6,,1,,2,0,0,0,0,0,0
2017,724,E09000014,E12000007,4,3,7,,2,,2,0,0,0,0,0,0
2017,724,E09000014,E12000007,4,3,13,,1,,2,0,0,0,0,0,0
2017,724,E09000014,E12000007,4,4,4,,2,,2,0,0,0,0,0,0
2017,724,E09000014,E12000007,4,4,6,,2,,2,0,0,0,0,0,0
2017,724,E09000014,E12000007,4,4,13,,2,,2,0,0,0,0,0,0
2017,724,E09000014,E12000007,4,5,6,,2,,2,0,0,0,0,0,0
2017,724,E09000014,E12000007,4,5,7,,2,,2,0,0,0,0,0,0
2017,725,E09000015,E12000007,2,1,4,2,,,1,174.91,0,174.91,174.91,174.91,174.91
2017,725,E09000015,E12000007,2,1,4,4,,,1,0,0,0,0,0,0
2017,725,E09000015,E12000007,2,1,4,7,,,1,9334.503,2623.083,6711.42,7279.404,6616.522,7184.506
2017,725,E09000015,E12000007,2,1,4,9,,,1,3999.867,329.292,3670.575,3999.867,3655.875,3985.167
2017,725,E09000015,E12000007,2,1,5,3,,,1,290.024,32.733,257.291,268.96,219.22,230.889
2017,725,E09000015,E12000007,2,1,5,6,,,1,60,0,60,60,60,60
2017,725,E09000015,E12000007,2,1,5,7,,,1,2662.92,65.572,2597.348,2662.92,2504.175,2569.747
2017,725,E09000015,E12000007,2,1,6,2,,,1,585.59,0,585.59,585.59,585.59,585.59
2017,725,E09000015,E12000007,2,1,6,5,,,1,0,151.79,-151.79,0,-151.79,0
2017,725,E09000015,E12000007,2,1,6,6,,,1,757.039,450.318,306.721,368.039,306.721,368.039
2017,725,E09000015,E12000007,2,1,6,7,,,1,844.201,489.165,355.036,410.201,355.036,410.201
2017,725,E09000015,E12000007,2,1,7,2,,,1,33.83,0,33.83,33.83,33.83,33.83
2017,725,E09000015,E12000007,2,1,7,3,,,1,1.671,0,1.671,1.671,1.671,1.671
2017,725,E09000015,E12000007,2,1,7,4,,,1,0,0,0,0,0,0
2017,725,E09000015,E12000007,2,1,7,5,,,1,0,9.322,-9.322,0,-9.322,0
2017,725,E09000015,E12000007,2,1,7,6,,,1,0,0,0,0,0,0
2017,725,E09000015,E12000007,2,1,7,9,,,1,154.664,1.676,152.988,154.664,152.988,154.664
2017,725,E09000015,E12000007,2,1,13,2,,,1,-15,0,-15,-15,-15,-15
2017,725,E09000015,E12000007,2,1,13,3,,,1,0,0,0,0,0,0
2017,725,E09000015,E12000007,2,1,13,4,,,1,0,0,0,0,0,0
2017,725,E09000015,E12000007,2,1,13,5,,,1,0,19.482,-19.482,0,-19.482,0
2017,725,E09000015,E12000007,2,1,13,6,,,1,0,20,-20,-20,-20,-20
2017,725,E09000015,E12000007,2,1,13,7,,,1,44.321,31.281,13.04,19.321,13.04,19.321
2017,725,E09000015,E12000007,2,1,13,9,,,1,124.52,0,124.52,124.52,124.52,124.52
2017,725,E09000015,E12000007,2,2,4,1,,,1,64.217,0,64.217,64.217,64.217,64.217
2017,725,E09000015,E12000007,2,2,4,2,,,1,4.82,0,4.82,4.82,4.82,4.82
2017,725,E09000015,E12000007,2,2,4,5,,,1,0,7.026,-7.026,0,-7.026,0
2017,725,E09000015,E12000007,2,2,5,2,,,1,48.38,0,48.38,48.38,48.38,48.38
2017,725,E09000015,E12000007,2,2,5,4,,,1,0,0,0,0,0,0
2017,725,E09000015,E12000007,2,2,5,5,,,1,0,14.112,-14.112,0,-14.112,0
2017,725,E09000015,E12000007,2,2,5,9,,,1,12.035,0,12.035,12.035,12.035,12.035
2017,406,E08000025,E12000005,4,4,13,,2,,2,0,0,0,0,0,0
2017,406,E08000025,E12000005,4,5,5,,1,,2,0,0,0,0,0,0
2017,406,E08000025,E12000005,4,5,6,,1,,2,0,0,0,0,0,0
2017,407,E08000026,E12000005,2,1,4,2,,,1,9181.588165,233.46563,8948.122535,8958.936625,8947.964383,8958.778473
2017,407,E08000026,E12000005,2,1,4,4,,,1,414.0843,51.026,363.0583,414.0843,363.0583,414.0843
2017,407,E08000026,E12000005,2,1,4,7,,,1,12001.38524,2532.04651,9469.338732,10088.22132,9459.373627,10078.25622
2017,407,E08000026,E12000005,2,1,5,6,,,1,301.98542,216.63005,85.35537,85.35537,85.35537,85.35537
2017,407,E08000026,E12000005,2,1,6,5,,,1,0,103.2419096,-103.2419096,0,-103.2419096,0
2017,407,E08000026,E12000005,2,1,6,6,,,1,408.22956,47.00169,361.22787,408.22956,361.22787,408.22956
2017,407,E08000026,E12000005,2,1,7,2,,,1,78.49293787,7.292035283,71.20090259,78.49293787,70.84634115,78.13837644
2017,407,E08000026,E12000005,2,1,7,4,,,1,0,0,0,0,0,0
2017,407,E08000026,E12000005,2,1,13,1,,,1,27.83188,7.65002,20.18186,27.83188,20.18186,27.83188
2017,407,E08000026,E12000005,2,1,13,4,,,1,8.54513,0,8.54513,8.54513,8.54513,8.54513
2017,407,E08000026,E12000005,2,1,13,7,,,1,62.97054,0.4129,62.55764,62.97054,62.55764,62.97054
2017,407,E08000026,E12000005,2,2,4,1,,,1,192.11036,3.65395,188.45641,192.11036,188.45641,192.11036
2017,407,E08000026,E12000005,2,2,4,5,,,1,0,66.29776,-66.29776,0,-66.29776,0
2017,407,E08000026,E12000005,2,2,5,2,,,1,969.253158,151.9819244,817.2712336,969.253158,802.9351355,954.91706
2017,407,E08000026,E12000005,2,2,5,4,,,1,0,0,0,0,0,0
2017,407,E08000026,E12000005,2,2,6,3,,,1,692.593583,102.70253,589.891053,685.861843,574.799053,670.769843
2017,407,E08000026,E12000005,2,2,6,9,,,1,20.2073,11.37275,8.83455,20.2073,8.83455,20.2073
2017,407,E08000026,E12000005,2,2,7,1,,,1,45.66873,1.19041,44.47832,45.66873,44.47832,45.66873
2017,407,E08000026,E12000005,2,3,4,3,,,2,0,0,0,0,0,0
2017,407,E08000026,E12000005,2,3,5,5,,,2,0,0,0,0,0,0
2017,407,E08000026,E12000005,2,3,5,6,,,2,0,0,0,0,0,0
2017,407,E08000026,E12000005,2,3,6,1,,,2,0,0,0,0,0,0
2017,407,E08000026,E12000005,2,3,6,5,,,2,0,0,0,0,0,0
2017,407,E08000026,E12000005,2,3,7,2,,,2,0,0,0,0,0,0
2017,407,E08000026,E12000005,2,3,7,3,,,2,0,0,0,0,0,0
2017,407,E08000026,E12000005,2,3,13,3,,,2,0,0,0,0,0,0
2017,407,E08000026,E12000005,2,3,13,6,,,2,0,0,0,0,0,0
2017,407,E08000026,E12000005,2,4,4,5,,,2,0,0,0,0,0,0
2017,407,E08000026,E12000005,2,4,4,9,,,2,0,0,0,0,0,0
2017,407,E08000026,E12000005,2,4,5,1,,,2,0,0,0,0,0,0
2017,407,E08000026,E12000005,2,4,5,4,,,2,0,0,0,0,0,0
2017,407,E08000026,E12000005,2,4,5,7,,,2,0,0,0,0,0,0
2017,407,E08000026,E12000005,2,4,6,7,,,2,0,0,0,0,0,0
2017,407,E08000026,E12000005,2,4,7,5,,,2,0,0,0,0,0,0
2017,407,E08000026,E12000005,2,4,7,6,,,2,0,0,0,0,0,0
2017,407,E08000026,E12000005,2,4,13,5,,,2,0,0,0,0,0,0
2017,407,E08000026,E12000005,2,5,4,1,,,2,0,0,0,0,0,0
2017,407,E08000026,E12000005,2,5,4,4,,,2,0,0,0,0,0,0
2017,407,E08000026,E12000005,2,5,4,7,,,2,0,0,0,0,0,0
2017,407,E08000026,E12000005,2,5,5,3,,,2,0,0,0,0,0,0
2017,407,E08000026,E12000005,2,5,5,6,,,2,0,0,0,0,0,0
2017,407,E08000026,E12000005,2,5,6,3,,,2,0,0,0,0,0,0
2017,725,E09000015,E12000007,2,2,6,1,,,1,5945.173,71.493,5873.68,5873.68,5873.68,5873.68
2017,725,E09000015,E12000007,2,2,7,1,,,1,185.53,11.228,174.302,174.302,174.302,174.302
2017,725,E09000015,E12000007,2,2,7,7,,,1,121.376,48.36,73.016,105.376,73.016,105.376
2017,725,E09000015,E12000007,2,2,13,1,,,1,274.539,17.016,257.523,257.523,257.523,257.523
2017,725,E09000015,E12000007,2,3,4,3,,,2,0,0,0,0,0,0
2017,725,E09000015,E12000007,2,3,5,3,,,2,0,0,0,0,0,0
2017,725,E09000015,E12000007,2,3,6,3,,,2,0,0,0,0,0,0
2017,725,E09000015,E12000007,2,3,6,6,,,2,0,0,0,0,0,0
2017,725,E09000015,E12000007,2,3,6,9,,,2,0,0,0,0,0,0
2017,725,E09000015,E12000007,2,3,7,3,,,2,0,0,0,0,0,0
2017,725,E09000015,E12000007,2,3,13,3,,,2,0,0,0,0,0,0
2017,725,E09000015,E12000007,2,4,5,1,,,2,0,0,0,0,0,0
2017,725,E09000015,E12000007,2,5,4,1,,,2,0,0,0,0,0,0
2017,725,E09000015,E12000007,2,5,5,1,,,2,0,0,0,0,0,0
2017,725,E09000015,E12000007,3,,1,,,,1,812.166,704.738,107.428,107.428,105.127,105.127
2017,725,E09000015,E12000007,3,,10,,,,1,29.787,7.628,22.159,25.787,22.159,25.787
2017,725,E09000015,E12000007,3,,12,,,2,1,1695.287,307.767,1387.52,1516.287,1363.065,1491.832
2017,725,E09000015,E12000007,4,1,4,,2,,1,0.196,0,0.196,0.196,0.196,0.196
2017,725,E09000015,E12000007,4,1,6,,1,,1,134.179,1.122,133.057,134.179,133.057,134.179
2017,725,E09000015,E12000007,4,1,7,,2,,1,0.054,0,0.054,0.054,0.054,0.054
2017,725,E09000015,E12000007,4,1,13,,1,,1,0,0,0,0,0,0
2017,725,E09000015,E12000007,4,1,13,,2,,1,0.206,0,0.206,0.206,0.206,0.206
2017,725,E09000015,E12000007,4,2,4,,1,,1,0,0,0,0,0,0
2017,725,E09000015,E12000007,4,2,5,,2,,1,0.797,0,0.797,0.797,0.797,0.797
2017,725,E09000015,E12000007,4,2,7,,1,,1,0,0,0,0,0,0
2017,725,E09000015,E12000007,4,2,13,,1,,1,0,0,0,0,0,0
2017,725,E09000015,E12000007,4,5,5,,1,,2,0,0,0,0,0,0
2017,726,E09000016,E12000007,2,1,5,1,,,1,97.70769,4.80497,92.90272,97.70769,92.90272,97.70769
2017,726,E09000016,E12000007,2,1,6,3,,,1,226.54642,0,226.54642,226.54642,226.54642,226.54642
2017,726,E09000016,E12000007,2,1,7,3,,,1,6.795,0,6.795,6.795,6.795,6.795
2017,726,E09000016,E12000007,2,2,4,3,,,1,27.8175,4.34388,23.47362,27.8175,23.47362,27.8175
2017,726,E09000016,E12000007,2,2,4,6,,,1,51.69443,11.22697,40.46746,51.69443,40.46746,51.69443
2017,726,E09000016,E12000007,2,2,4,7,,,1,1068.09063,373.43404,694.65659,845.37459,694.65659,845.37459
2017,726,E09000016,E12000007,2,2,5,3,,,1,0,0,0,0,0,0
2017,726,E09000016,E12000007,2,2,5,9,,,1,0,0,0,0,0,0
2017,726,E09000016,E12000007,2,2,6,2,,,1,7732.842973,1774.90175,5957.941223,7732.842973,5957.941223,7732.842973
2017,726,E09000016,E12000007,2,2,6,4,,,1,0,0,0,0,0,0
2017,726,E09000016,E12000007,2,2,6,6,,,1,2524.570948,1052.4354,1472.135548,2524.570948,1472.135548,2524.570948
2017,726,E09000016,E12000007,2,2,6,9,,,1,1111.694302,0,1111.694302,1111.694302,1111.694302,1111.694302
2017,726,E09000016,E12000007,2,2,7,4,,,1,0,0,0,0,0,0
2017,726,E09000016,E12000007,2,2,13,3,,,1,70.84125612,7.25797,63.58328612,70.84125612,63.58328612,70.84125612
2017,726,E09000016,E12000007,2,2,13,4,,,1,0,0,0,0,0,0
2017,726,E09000016,E12000007,2,2,13,9,,,1,70.46471208,0,70.46471208,70.46471208,70.46471208,70.46471208
2017,726,E09000016,E12000007,2,3,4,1,,,2,0,0,0,0,0,0
2017,726,E09000016,E12000007,2,3,5,1,,,2,0,0,0,0,0,0
2017,726,E09000016,E12000007,2,3,13,1,,,2,0,0,0,0,0,0
2017,726,E09000016,E12000007,2,4,4,2,,,2,0,0,0,0,0,0
2017,726,E09000016,E12000007,2,4,4,5,,,2,0,0,0,0,0,0
2017,726,E09000016,E12000007,2,4,5,2,,,2,0,0,0,0,0,0
2017,726,E09000016,E12000007,2,4,5,4,,,2,0,0,0,0,0,0
2017,726,E09000016,E12000007,2,4,5,7,,,2,0,0,0,0,0,0
2017,726,E09000016,E12000007,2,4,6,1,,,2,0,0,0,0,0,0
2017,726,E09000016,E12000007,2,4,7,1,,,2,0,0,0,0,0,0
2017,726,E09000016,E12000007,2,4,7,2,,,2,0,0,0,0,0,0
2017,726,E09000016,E12000007,2,4,7,5,,,2,0,0,0,0,0,0
2017,726,E09000016,E12000007,2,4,7,7,,,2,0,0,0,0,0,0
2017,726,E09000016,E12000007,2,4,13,1,,,2,0,0,0,0,0,0
2017,726,E09000016,E12000007,2,4,13,7,,,2,0,0,0,0,0,0
2017,726,E09000016,E12000007,2,5,4,2,,,2,0,0,0,0,0,0
2017,726,E09000016,E12000007,2,5,4,4,,,2,0,0,0,0,0,0
2017,726,E09000016,E12000007,2,5,4,7,,,2,0,0,0,0,0,0
2017,726,E09000016,E12000007,2,5,5,2,,,2,0,0,0,0,0,0
2017,726,E09000016,E12000007,2,5,5,5,,,2,0,0,0,0,0,0
2017,726,E09000016,E12000007,2,5,5,6,,,2,0,0,0,0,0,0
2017,726,E09000016,E12000007,2,5,5,7,,,2,0,0,0,0,0,0
2017,726,E09000016,E12000007,2,5,6,2,,,2,0,0,0,0,0,0
2017,726,E09000016,E12000007,2,5,6,5,,,2,0,0,0,0,0,0
2017,726,E09000016,E12000007,2,5,6,6,,,2,0,0,0,0,0,0
2017,726,E09000016,E12000007,2,5,6,7,,,2,0,0,0,0,0,0
2017,726,E09000016,E12000007,2,5,7,2,,,2,0,0,0,0,0,0
2017,726,E09000016,E12000007,2,5,7,4,,,2,0,0,0,0,0,0
2017,726,E09000016,E12000007,2,5,7,5,,,2,0,0,0,0,0,0
2017,726,E09000016,E12000007,2,5,7,6,,,2,0,0,0,0,0,0
2017,726,E09000016,E12000007,2,5,7,7,,,2,0,0,0,0,0,0
2017,726,E09000016,E12000007,2,5,7,9,,,2,0,0,0,0,0,0
2017,726,E09000016,E12000007,2,5,13,2,,,2,0,0,0,0,0,0
2017,726,E09000016,E12000007,2,5,13,5,,,2,0,0,0,0,0,0
2017,726,E09000016,E12000007,2,5,13,6,,,2,0,0,0,0,0,0
2017,726,E09000016,E12000007,2,5,13,7,,,2,0,0,0,0,0,0
2017,726,E09000016,E12000007,3,,9,,,,1,0,0,0,0,0,0
2017,726,E09000016,E12000007,3,,11,,,,1,635.2779005,46.51241,588.7654905,635.2779005,588.7654905,635.2779005
2017,726,E09000016,E12000007,4,2,6,,2,,1,1481.948228,0,1481.948228,1481.948228,1481.948228,1481.948228
2017,726,E09000016,E12000007,4,2,7,,2,,1,8.445560904,0,8.445560904,8.445560904,8.445560904,8.445560904
2017,726,E09000016,E12000007,4,2,13,,2,,1,23.14647973,0,23.14647973,23.14647973,23.14647973,23.14647973
2017,726,E09000016,E12000007,4,3,5,,1,,2,0,0,0,0,0,0
2017,726,E09000016,E12000007,4,3,13,,1,,2,0,0,0,0,0,0
2017,726,E09000016,E12000007,4,4,4,,1,,2,0,0,0,0,0,0
2017,726,E09000016,E12000007,4,4,5,,2,,2,0,0,0,0,0,0
2017,726,E09000016,E12000007,4,4,6,,1,,2,0,0,0,0,0,0
2017,726,E09000016,E12000007,4,4,7,,1,,2,0,0,0,0,0,0
2017,726,E09000016,E12000007,4,4,13,,1,,2,0,0,0,0,0,0
2017,726,E09000016,E12000007,4,5,4,,2,,2,0,0,0,0,0,0
2017,726,E09000016,E12000007,4,5,5,,1,,2,0,0,0,0,0,0
2017,726,E09000016,E12000007,4,5,6,,1,,2,0,0,0,0,0,0
2017,726,E09000016,E12000007,4,5,7,,2,,2,0,0,0,0,0,0
2017,726,E09000016,E12000007,4,5,13,,1,,2,0,0,0,0,0,0
2017,727,E09000017,E12000007,2,1,4,2,,,1,688.49144,105.557086,582.934354,582.934354,582.934354,582.934354
2017,727,E09000017,E12000007,2,1,4,4,,,1,3710.4812,256.0089844,3454.472216,3454.472216,3454.472216,3454.472216
2017,727,E09000017,E12000007,2,1,4,5,,,1,0,221.16179,-221.16179,0,-221.16179,0
2017,727,E09000017,E12000007,2,1,4,6,,,1,563.99733,507.4486752,56.54865483,63.39179483,56.54865483,63.39179483
2017,727,E09000017,E12000007,2,1,4,9,,,1,5201.46545,268.386997,4933.078453,4933.078453,4933.078453,4933.078453
2017,727,E09000017,E12000007,2,1,5,4,,,1,820.89208,94.40277,726.48931,726.48931,726.48931,726.48931
2017,727,E09000017,E12000007,2,1,5,6,,,1,32.21908,0,32.21908,32.21908,32.21908,32.21908
2017,727,E09000017,E12000007,2,1,5,7,,,1,918.2995,148.54053,769.75897,769.2859,769.75897,769.2859
2017,727,E09000017,E12000007,2,1,5,9,,,1,1498.25357,1.42646,1496.82711,1496.82711,1496.82711,1496.82711
2017,727,E09000017,E12000007,2,1,6,4,,,1,259.64259,0,259.64259,259.64259,259.64259,259.64259
2017,727,E09000017,E12000007,2,1,6,5,,,1,0,171.52293,-171.52293,0,-171.52293,0
2017,727,E09000017,E12000007,2,1,6,6,,,1,701.38773,92.17732,609.21041,701.38773,609.21041,701.38773
2017,727,E09000017,E12000007,2,1,6,7,,,1,795.05372,8.02419,787.02953,795.05372,787.02953,795.05372
2017,727,E09000017,E12000007,2,1,7,3,,,1,18.42877,0.3,18.12877,18.42877,18.12877,18.42877
